06:30:38 [INFO] pixel (31, 40)  terminal (31, 20)
06:30:38 [INFO] pixel (31, 39)  terminal (31, 19)
06:30:38 [INFO] pixel (31, 39)  terminal (31, 19)
06:30:38 [INFO] pixel (32, 39)  terminal (32, 19)
06:30:38 [INFO] pixel (32, 39)  terminal (32, 19)
06:30:38 [INFO] pixel (33, 39)  terminal (33, 19)
06:30:38 [INFO] pixel (32, 39)  terminal (32, 19)
06:30:38 [INFO] pixel (32, 39)  terminal (32, 19)
06:30:38 [INFO] pixel (32, 40)  terminal (32, 20)
06:30:38 [INFO] pixel (33, 40)  terminal (33, 20)
06:30:38 [INFO] pixel (32, 40)  terminal (32, 20)
06:30:38 [INFO] pixel (32, 40)  terminal (32, 20)
06:30:38 [INFO] pixel (33, 40)  terminal (33, 20)
06:30:38 [INFO] pixel (32, 40)  terminal (32, 20)
06:30:38 [INFO] pixel (33, 40)  terminal (33, 20)
06:30:38 [INFO] pixel (33, 41)  terminal (33, 20)
06:30:38 [INFO] pixel (33, 41)  terminal (33, 20)
06:30:38 [INFO] pixel (32, 41)  terminal (32, 20)
06:30:38 [INFO] pixel (32, 42)  terminal (32, 21)
06:30:38 [INFO] pixel (32, 42)  terminal (32, 21)
06:30:39 [INFO] pixel (31, 42)  terminal (31, 21)
06:30:39 [INFO] pixel (31, 43)  terminal (31, 21)
06:30:39 [INFO] pixel (32, 43)  terminal (32, 21)
06:30:39 [INFO] pixel (32, 43)  terminal (32, 21)
06:30:39 [INFO] pixel (31, 43)  terminal (31, 21)
06:30:39 [INFO] pixel (31, 43)  terminal (31, 21)
06:30:39 [INFO] pixel (31, 42)  terminal (31, 21)
06:30:39 [INFO] pixel (30, 42)  terminal (30, 21)
06:30:39 [INFO] pixel (30, 42)  terminal (30, 21)
06:30:39 [INFO] pixel (31, 42)  terminal (31, 21)
06:30:39 [INFO] pixel (31, 41)  terminal (31, 20)
06:30:39 [INFO] pixel (30, 41)  terminal (30, 20)
06:30:39 [INFO] pixel (30, 41)  terminal (30, 20)
06:30:39 [INFO] pixel (30, 40)  terminal (30, 20)
06:30:39 [INFO] pixel (31, 40)  terminal (31, 20)
06:30:39 [INFO] pixel (30, 40)  terminal (30, 20)
06:30:39 [INFO] pixel (30, 40)  terminal (30, 20)
06:30:39 [INFO] pixel (30, 39)  terminal (30, 19)
06:30:39 [INFO] pixel (31, 39)  terminal (31, 19)
06:30:39 [INFO] pixel (31, 39)  terminal (31, 19)
06:30:40 [INFO] pixel (30, 39)  terminal (30, 19)
06:30:40 [INFO] pixel (30, 38)  terminal (30, 19)
06:30:40 [INFO] pixel (29, 38)  terminal (29, 19)
06:30:40 [INFO] pixel (29, 37)  terminal (29, 18)
06:30:40 [INFO] pixel (30, 37)  terminal (30, 18)
06:30:40 [INFO] pixel (30, 37)  terminal (30, 18)
06:30:40 [INFO] pixel (30, 37)  terminal (30, 18)
06:30:40 [INFO] pixel (30, 37)  terminal (30, 18)
06:30:40 [INFO] pixel (30, 37)  terminal (30, 18)
